waktu_diambil,tahun,bulan,nama_provinsi,nama_kota,sandi,nama,asset,asd,kyd,Kredit yang Diberikan Tahun Sebelumnya,total_hutang,Total Hutang Tahun Sebelumnya,Laba (Rugi) Tahun-tahun Lalu Saat Ini,Laba (Rugi) Tahun-tahun Lalu Tahun Sebelumnya,laba_saat_ini,laba_tahun_lalu,npl_net,kpmm,kap,ppap,roa,cr,ldr,bopo,direksi,dewan_komisaris
5/21/2025 19:51,2021,Maret,Provinsi Banten,Kota Tangerang,601318-PT. BPR Lumasindo Perkasa Putra,601318-PT. BPR Lumasindo Perkasa Putra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:51,2021,Maret,Provinsi Banten,Kota Tangerang,602080-PT BPR PALAPA NUSARAYA,602080-PT BPR PALAPA NUSARAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:51,2021,Maret,Provinsi Banten,Kota Tangerang,602603-PT BPR Vox Modern Danamitra,602603-PT BPR Vox Modern Danamitra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:51,2021,Maret,Provinsi Banten,Kota Tangerang,602078-PT BPR BERLIAN SEJATI,602078-PT BPR BERLIAN SEJATI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:51,2021,Maret,Provinsi Banten,Kota Tangerang,601243-PT. BPR Niaga Mandiri,601243-PT. BPR Niaga Mandiri,24463812,24187964,18202326,16120923,16574733,17052160,"-1,336,246","-2,386,636","-74,675",222440,27.45,42.05,20.19,100,2.95,20.34,81.61,89.9,"Parlindungan Simanjuntak, John Piter Sibarani","Drs. Basirun Sianipar , MM, Sudirman Marpaung"
5/21/2025 19:51,2021,Maret,Provinsi Banten,Kota Tangerang,600085-PT. BPR Dana Niaga,600085-PT. BPR Dana Niaga,64766600,58843984,40207169,40038395,56969799,51630447,1154568,755535,245660,61429,4.01,33,2.67,100,1.29,24.19,71.23,91.52,,
5/21/2025 19:51,2021,Maret,Provinsi Banten,Kota Tangerang Selatan,600150-PT BPR Bintang Ekonomi Sejahtera,600150-PT BPR Bintang Ekonomi Sejahtera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:51,2021,Maret,Provinsi Banten,Kota Tangerang,602469-PT Bank Perekonomian Rakyat Magga Jaya Utama,602469-PT Bank Perekonomian Rakyat Magga Jaya Utama,345311360,361016708,276146158,284562652,319882996,335783413,17724311,18133291,504053,300004,3.41,26.34,2.53,100,0.38,6.96,83.07,94.7,"Edy Johan, Reny Rahardja","Njo Hendwi Wijaya, Johannes Setiadharma, Sudhamek Agoeng Waspodo Soenjoto, Jo Daud Dharsono, Sendjaja Widjaja, Amin, Budiman, Njo Hendwi Wijaya"
5/21/2025 19:52,2021,Maret,Provinsi Banten,Kota Tangerang,601291-PT BPR ARTA JAKARTA,601291-PT BPR ARTA JAKARTA,14548029,13889851,11856184,8251884,11036128,10608436,"-1,490,700","-1,766,554",61192,106560,4.47,32.49,3.12,100,14.41,17.75,88.88,88.6,"Fajri, Khodri Hariyadi","Agus Riyanto, Mustimar Karimi"
5/21/2025 19:52,2021,Maret,Provinsi Banten,Kota Tangerang,601300-PT Bank Perekonomian Rakyat Rifi Maligi,601300-PT Bank Perekonomian Rakyat Rifi Maligi,25735166,25146080,20481261,16878409,19885630,18677555,3535950,4231030,"-86,414","-162,505",7.56,38.32,5.43,100,-2.56,6.72,94.23,113.53,"KIMNADI, CHEN TJEN (B.PRAJITNO)","DJAJA HENDRAWAN, EVA ROSIANA"
5/21/2025 19:52,2021,Maret,Provinsi Banten,Kota Tangerang,601299-PT Bank Perekonomian Rakyat Artadamas Mandiri,601299-PT Bank Perekonomian Rakyat Artadamas Mandiri,25783179,23252865,11205536,10842746,14175502,11930047,9044534,8832965,163143,89853,7.08,135.09,2.85,100,1.22,5.75,47.7,91.61,"Cindy Mergan, Ir. Erlyn Roosmawati","Drs. Suradi Toha, MM, Ir. Zinsari, MM"
5/21/2025 19:52,2021,Maret,Provinsi Banten,Kota Tangerang,601293-PT Bank Perekonomian Rakyat Kreo Lestari,601293-PT Bank Perekonomian Rakyat Kreo Lestari,110380452,36098913,89185554,28579689,77081526,26749359,19312723,4671122,486203,178432,5.45,34.7,4.05,100,3.02,9.87,86.96,80.02,"AHMAD HIDAYAT, SE, SUSILO PRIYANDOYO","AGUSTINUS WIDARMA, DRS TONI DINOTO, JUSKA SUDARTO HALIM"
5/21/2025 19:52,2021,Maret,Provinsi Banten,Kota Tangerang,601312-PT BANK PEREKONOMIAN RAKYAT BUMIDHANA,601312-PT BANK PEREKONOMIAN RAKYAT BUMIDHANA,33421430,36159399,24638538,26589923,26103272,28987289,"-18,750,175","-19,023,824",68333,195934,2.57,43.62,2.54,100,0.18,18.24,80.01,98.88,"MUHAMMAD MAULANA, GATOT MAHMURI","HERMAN PRATIKTO, IBRAHIM BIDJURI, HERMAN PRATIKTO, MUHAMMAD ILYAS, YONAS EKA PUTRA"
5/21/2025 19:52,2021,Maret,Provinsi Banten,Kota Tangerang Selatan,600127-PT Bank Perekonomian Rakyat Artha Jaya Natapala,600127-PT Bank Perekonomian Rakyat Artha Jaya Natapala,15016078,14265404,11029799,11010179,11565879,10840353,614333,574633,"-64,134","-49,582",4.51,48.42,5.16,100.01,0.28,12.57,78.21,98.62,"Rudyanto Satyadharma, Yulianti","Agus Tjondro Wijono, Ichwiraldy Azim Rachman, Tjandra Njoto Winarso"
5/21/2025 19:52,2021,Maret,Provinsi Banten,Kota Tangerang Selatan,601803-PT. BPR Makmur Artha Sedaya,601803-PT. BPR Makmur Artha Sedaya,0,0,0,0,0,0,0,0,0,0,0.06,27.69,0.87,190.48,3.36,21.78,80.34,87.05,"I WAYAN SUWIRKA, YANTO MULYANTO","IRMAYANTI, HERI SUSANTO"
5/21/2025 19:52,2021,Maret,Provinsi Banten,Kota Tangerang Selatan,600017-PT Bank Perekonomian Rakyat Akasia Mas,600017-PT Bank Perekonomian Rakyat Akasia Mas,315037288,307369459,196884497,208186124,278332004,270537720,25228109,24932593,1877175,2299146,4.02,28.77,2.97,100,3.19,16.53,74.26,78.07,"Agus SE,MM, Anwar Musadad","Victor D. Viriya, Ir Wong Budi Setiawan, Ir. Wong Budi Setiawan"
5/21/2025 19:52,2021,Maret,Provinsi Banten,Kota Tangerang Selatan,601280-PT Bank Perekonomian Rakyat Nusantara Bona Pasogit Dua Belas,601280-PT Bank Perekonomian Rakyat Nusantara Bona Pasogit Dua Belas,23729687,26578261,14231443,14075716,17667375,20296744,2891089,3417310,"-21,085","-28,101",17.08,30.99,15.8,100,-1.97,17.41,66.91,92.55,RUDY BODEWYN MANGASA TUA,"WIRASNO, ABRAHAM THEO PASABAM, PT. NUSANTARA BONA PASOGIT"
5/21/2025 19:52,2021,Maret,Provinsi Banten,Kota Tangerang Selatan,601887-PT BPR Luna Sinar Indonesia,601887-PT BPR Luna Sinar Indonesia,13039667,19099129,4291973,8225318,6893306,12817533,2114549,2508252,"-14,866",26666,31.53,93.21,16.76,100,-2.45,4.27,35.95,116.42,Sadeli Setiawan,"Ang Kie Kwan, Boedhi Surjono, Lydia Lukasanto, Ang Kie Kwan"
5/21/2025 19:53,2021,Maret,Provinsi Banten,Kota Tangerang Selatan,601301-PT Bank Perekonomian Rakyat Sehat Sejahtera,601301-PT Bank Perekonomian Rakyat Sehat Sejahtera,27286125,22492488,21162851,17870547,9410881,5444793,"-2,541,451","-3,163,987",287272,82259,1.91,89.57,2.38,100,1.06,58.91,80.58,61.4,"Mohammad Eron Siata, SH, MH, Vida Sumardiana Dadi, SE., MM","Drs. Abdul Kholiq, Dr. Ir. Sarwani, MM., MT, Dr. (HC) Drs. H.Darsono, Dr. Pranoto SE.MM, dr. Safitri Rahayu"
5/21/2025 19:53,2021,Maret,Provinsi Banten,Kota Tangerang Selatan,601325-PT Bank Perekonomian Rakyat Laksana Lestariserpong,601325-PT Bank Perekonomian Rakyat Laksana Lestariserpong,7856744,9086994,5317750,5075674,4459827,5915504,"-1,254,058","-893,419",17876,"-68,190",14.02,87.53,11.65,100,-3.25,57.8,76.99,116.27,"SUPRIADI, JODI PURWONO",
5/21/2025 19:53,2021,Maret,Provinsi Banten,Kota Tangerang Selatan,602706-PT. BPR Prima Sejahtera,602706-PT. BPR Prima Sejahtera,15318666,18375316,11899172,13082282,11904199,15141403,"-5,576,410","-5,260,697","-9,123","-505,390",19.33,59.39,11.52,96.38,-0.06,8.83,82.02,102.54,ERRY HERMAWAN,"RONNY ABDIKESUMA, THONY WIJAYA, SANARDI WIJAYA"
5/21/2025 19:53,2021,Maret,Provinsi Banten,Kota Tangerang Selatan,601285-PT Bank Perekonomian Rakyat Central Artha Rezeki,601285-PT Bank Perekonomian Rakyat Central Artha Rezeki,138762431,182036406,85057482,103680174,126766727,167695953,"-6,694,645",265600,"-1,374,656","-1,810,152",21.36,16.87,14.8,100,0,7.54,64.12,111.39,,
5/21/2025 19:53,2021,Maret,Provinsi Banten,Kota Tangerang Selatan,601234-PT BANK PEREKONOMIAN RAKYAT MARENSABANK,601234-PT BANK PEREKONOMIAN RAKYAT MARENSABANK,46164275,34842922,40401692,30546287,36736504,27060080,"-13,170,919","-15,598,015",329733,1160209,1.96,52.5,2.01,100,3.28,10.43,92.13,73.72,"Riston Simbolon, SE, MM, ACHMAD RIVAI","Drs Petronius Saragih SH, MH, MSc, Frans Zebedeus, Drs. Petronius Saragih,SH,MH, Maria Ursula Olga Pinkan Arwin, Arief Christophel Saragih"
5/21/2025 19:53,2021,Maret,Provinsi DKI Jakarta,Wil. Kota Jakarta Pusat,600010-PT Bank Perekonomian Rakyat Dana Usaha,600010-PT Bank Perekonomian Rakyat Dana Usaha,26172179,21931956,18294064,18161245,14824848,10466411,2635119,2860937,712212,754608,0,54,0,100,11.8,8.22,76.28,53.93,"FELICIA HERYANTO, WINATA","LIE HERYANTO, PELITA YANTI, LIE HERYANTO, HANNY SANTOSO"
5/21/2025 19:53,2021,Maret,Provinsi Banten,Kota Tangerang Selatan,600239-PT Bank Perekonomian Rakyat Rizky Barokah,600239-PT Bank Perekonomian Rakyat Rizky Barokah,54009562,56200074,45822500,47899281,49178545,49329965,"-835,245",0,"-902,677",301170,24.54,17.16,23.87,100,-0.53,6.19,91.38,115.58,,"Siswo Pujono, H Mohammad Amin"
5/21/2025 19:53,2021,Maret,Provinsi DKI Jakarta,Wil. Kota Jakarta Pusat,600012-PT. BPR Daya Arta,600012-PT. BPR Daya Arta,62988517,45919756,50510320,36029172,58404657,41516622,"-7,185,837","-7,662,402",199697,495536,15.37,26.32,10.11,100,0.36,10.37,83.36,96.3,"HENDRI CHANDRA, DAVID ISKANDAR","SUSILO GOETOMO, SYARIFUDDIN"
5/21/2025 19:53,2021,Maret,Provinsi DKI Jakarta,Wil. Kota Jakarta Pusat,600026-PT Bank Perekonomian Rakyat Koperindo Jaya,600026-PT Bank Perekonomian Rakyat Koperindo Jaya,23336534,13593080,7432966,430539,12476359,2563556,"-5,335,295","-4,841,227",195470,"-129,249",0,184.18,0,100,0.9,16.46,33.39,75.32,"ASTEN BERTHI YANA, ST, NENENG SUNENGSIH","DIANA WULANDARI, KOR HIN LUNG"
5/21/2025 19:53,2021,Maret,Provinsi DKI Jakarta,Wil. Kota Jakarta Pusat,600278-PT BPR Bank Sinpo,600278-PT BPR Bank Sinpo,8861589,2547160,123298,966669,8822177,2095488,"-4,685,689","-4,216,116",101,"-57,212",0.68,3.28,1.78,89.54,-13.43,2.94,15.07,241.39,SUGARYONO KURDI,"ENDANG DWININGSIH, Ultimate Share Holder"
5/21/2025 19:53,2021,Maret,Provinsi DKI Jakarta,Wil. Kota Jakarta Pusat,600048-PT. BPR Multi Sembada Dana,600048-PT. BPR Multi Sembada Dana,25702853,18128927,7181759,12273795,19073588,15858592,"-13,051,050","-9,492,064","-249,685","-379,796",36.16,61.94,10.82,100,-14.47,49.59,30.12,209.72,ROOSMIATI SUSASTRA,SUMARTONO MARDJUKI
5/21/2025 19:53,2021,Maret,Provinsi DKI Jakarta,Wil. Kota Jakarta Pusat,600843-PT. BPR Banksar Dana Loka,600843-PT. BPR Banksar Dana Loka,63120464,106848946,30271840,43607540,31062449,75399364,25853107,25130947,204908,318635,9.77,124.67,4.96,100,0.95,17.05,49.58,89.78,"FRANSISCUS HENDRA, LIRA","SANTY TJOENG, OLIVIA LIEMONTA, TJONDRO INDRIA LIEMONTA"
5/21/2025 19:54,2021,Maret,Provinsi DKI Jakarta,Wil. Kota Jakarta Pusat,600906-PT Bank Perekonomian Rakyat Bahana Ekonomi Sentosa,600906-PT Bank Perekonomian Rakyat Bahana Ekonomi Sentosa,189882724,144176363,109262533,99281854,172386485,128622710,504181,"-1,682,790",461278,705663,3.59,23.26,2.21,100,1.56,19.65,63.36,88.6,"INDRA NOVANDI, YEPI HENDARMAN","JONY MULYAWAN, HENDRI WIRJA KUSUMA"
5/21/2025 19:54,2021,Maret,Provinsi DKI Jakarta,Wil. Kota Jakarta Pusat,600822-PT Bank Perekonomian Rakyat Kartini,600822-PT Bank Perekonomian Rakyat Kartini,5586666,9386600,1912277,4226872,3236471,6314356,"-2,065,771","-1,273,136","-118,787","-189,373",51.46,105.96,14.2,145.7,-6.31,66.91,35.25,158.78,"JONKI MULJO SOEBIANTO, ANDY KURNIAWAN","DIDIEK WARDJIJANTO, KRISTANTO ADITIAWAN SOENARDJOKO, '', '', '', '', '', '', '', '', ''"
5/21/2025 19:54,2021,Maret,Provinsi DKI Jakarta,Wil. Kota Jakarta Pusat,601302-PT Bank Perekonomian Rakyat Gamon,601302-PT Bank Perekonomian Rakyat Gamon,429161396,346622965,285338112,242673909,380904469,303522353,30291117,27403841,1565810,1296771,4.31,38.67,3.01,100,1.47,6.66,69.22,87.99,"MULJONO TARIUS, RETNOWATI SEPTIARI","ERNY UTAMA, KARTIKA DEWI, TIMOTY E MARNANDUS, ANTON SULEIMAN, ERNY UTAMA, KARTIKA DEWI"
5/21/2025 19:54,2021,Maret,Provinsi DKI Jakarta,Wil. Kota Jakarta Pusat,601270-PT Bank Perekonomian Rakyat Artharindo,601270-PT Bank Perekonomian Rakyat Artharindo,438014057,380245969,293942011,253549284,371193958,320600885,53754549,45914547,2075002,2739989,3.29,35.39,3.04,213,2.54,8.63,70.37,80.53,"BONIFATIUS BUDI SUNDJAJA, ZIZA ANDRESWATI INDRA KUSUMA S, TJONG TAUVINNY SANJAYA","IMRAN DANI, ERNY UTAMA, BENNY TEMANSJAH, GRACE AGUSTINA, HARDY YUNNARAGA, LINDAWATI, SIGIT PRATAMA WIRYADI"
5/21/2025 19:54,2021,Maret,Provinsi DKI Jakarta,Wil. Kota Jakarta Pusat,601260-PT. BPR Sarana Utama Multidana,601260-PT. BPR Sarana Utama Multidana,324985063,263674874,241103356,219032698,302104404,242299612,"-13,140,260","-15,228,400",320919,903662,7.78,12.34,6.97,74.85,0.65,14.9,79.4,94.81,,
5/21/2025 19:54,2021,Maret,Provinsi DKI Jakarta,Wil. Kota Jakarta Pusat,601247-PT BPR Brilian Investama,601247-PT BPR Brilian Investama,9558970,15827334,6504341,10876130,9066430,13099004,"-2,393,769",124429,"-713,691","-996,099",37.72,6.91,57.32,175.41,-17.33,5.79,90.64,217.23,"Dr. Ayub Idrus, MM, Amri A Jalil","Prof. Dr.Raja Masbar, DRS. Ismet Yoesoef"
5/21/2025 19:54,2021,Maret,Provinsi DKI Jakarta,Wil. Kota Jakarta Pusat,602606-PT Bank Perekonomian Rakyat Rasyid,602606-PT Bank Perekonomian Rakyat Rasyid,72020242,67102339,62040297,54562411,63879918,58920643,179824,0,43906,265102,4.6,25.07,4.58,100,0.57,8.6,103.66,91.56,,
5/21/2025 19:55,2021,Maret,Provinsi DKI Jakarta,Wil. Kota Jakarta Pusat,601999-PT Bank Perekonomian Rakyat Bahtera Masyarakat,601999-PT Bank Perekonomian Rakyat Bahtera Masyarakat,179394643,151732108,93116747,85093514,156760413,126195072,8031282,11070611,1908898,2772375,7.64,38.15,4.8,100,1.65,16.17,56.61,92.27,"RISZA FIRDIN JUNIEL, SITI MUAWANAH","RONALD KARAMOY, JOKO PURWANTO"
5/21/2025 19:55,2021,Maret,Provinsi DKI Jakarta,Wil. Kota Jakarta Utara,602576-PT Bank Perekonomian Rakyat Tata Karya Indonesia,602576-PT Bank Perekonomian Rakyat Tata Karya Indonesia,72952934,67866683,46472905,42210857,50460497,45405630,3153849,2640433,"-310,405",171627,19.93,76.53,13.91,100,0.11,9.5,66.88,102.38,HERTY DJAELANI,"FERYANTO NJOMIN, HENDRA NUGRAHA, LILY NJOMIN"
5/21/2025 19:55,2021,Maret,Provinsi DKI Jakarta,Wil. Kota Jakarta Utara,600816-PT Bank Perekonomian Rakyat Olympindo Sejahtera,600816-PT Bank Perekonomian Rakyat Olympindo Sejahtera,77722482,94510661,35033686,53226648,60777882,71711384,11646462,16216514,"-701,862",582763,40.63,39.27,17.58,100,-7.28,16.45,54.37,139.7,"VIRNANDO LIE, VERAWATY JO","SIMON HASAN GUNADI, RIFANY TAUFIK, ANG ANDI BINTORO"
5/21/2025 19:55,2021,Maret,Provinsi DKI Jakarta,Wil. Kota Jakarta Barat,601266-PT BPR Lestari Jakarta,601266-PT BPR Lestari Jakarta,174600221,125386161,70522967,51700793,164763158,116584909,164601,"-524,935",672462,326187,0.72,17.95,0.25,100,1.8,21.76,43.03,85.22,"I WAYAN HARY KARISMA, KOMANG ERRY YOGA SUGAMA PUTRA WITADHARMA","ONTARYO CHANDRA, SISCA SUHENDRA, PT LESTARI CAPITAL"
5/21/2025 19:55,2021,Maret,Provinsi DKI Jakarta,Wil. Kota Jakarta Utara,601283-PT Bank Perekonomian Rakyat Lesca Dana Jakarta,601283-PT Bank Perekonomian Rakyat Lesca Dana Jakarta,15374588,13705483,3114117,135656,4822081,6492626,"-14,576,804","-13,208,725","-300,689","-208,418",0.8,295.89,0.2,100,-10.39,83.06,21.19,275.72,DRS. IWAN ADJIE SUMANTRI,"LIM DICKY, LIM DAVID"
5/21/2025 19:55,2021,Maret,Provinsi DKI Jakarta,Wil. Kota Jakarta Barat,600037-PT BPR Puspita Sari,600037-PT BPR Puspita Sari,14233751,15493259,9849221,11197277,6377759,7414684,1835737,2241274,20255,"-162,699",31.96,58.87,17.42,98.99,0.65,55.74,93.52,94.68,"SULISTIYANTO,SH, MACHRULI",MELISA
5/21/2025 19:55,2021,Maret,Provinsi DKI Jakarta,Wil. Kota Jakarta Selatan,600861-PT. BPR Nova Trijaya,600861-PT. BPR Nova Trijaya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:55,2021,Maret,Provinsi DKI Jakarta,Wil. Kota Jakarta Selatan,602281-PT BPR Nova Trijaya,602281-PT BPR Nova Trijaya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:55,2021,Maret,Provinsi DKI Jakarta,Wil. Kota Jakarta Selatan,600008-PT. BPR Pesona Letris Pratama,600008-PT. BPR Pesona Letris Pratama,10706350,10581872,6736463,7558018,829451,1073732,1886836,1469007,110063,159133,7.87,130.76,7.54,100,3.61,247.89,67.96,82.65,"Mintarsih, Margiyatno","Taufik, Leo Sutrisno"
5/21/2025 19:55,2021,Maret,Provinsi DKI Jakarta,Wil. Kota Jakarta Barat,601792-PT Bank Perekonomian Anugerah Artasentosa Prima,601792-PT Bank Perekonomian Anugerah Artasentosa Prima,29663705,28168804,21070070,21328673,17662040,15108324,3308318,4311486,693347,748994,3.71,113.33,2.21,100,9.06,7.73,75.38,62.61,"HANNY SANTOSO, KHOE KWOK TJHONG, MICHELLA HERYANTO","LIE HERYANTO, PELITA YANTI, LIE HERYANTO, TJANDRAWATI ARIFIN, HANNY SANTOSO"
5/21/2025 19:55,2021,Maret,Provinsi DKI Jakarta,Wil. Kota Jakarta Selatan,600044-PT. BPR Binadana Swadaya,600044-PT. BPR Binadana Swadaya,79559186,83275272,58527363,55324435,73916667,75197445,"-3,952,593","-2,614,154","-496,408","-399,539",16.86,12.32,13.62,100,-1.82,9.41,80.14,113.13,YELI JANAWATI GUNAWAN,"IGN HERRY WIBOWO DRS, RUBY YOHANES, DRS IGN HERRY WIBOWO, IR BAMBANG BUDI HENDARTO, H SYAMSIR SIREGAR, AGUS ANTARIKSA SIDHARTA, MAXIMILIAAN WIDJAJA, BAMBANG WIDJAJA"
5/21/2025 19:56,2021,Maret,Provinsi DKI Jakarta,Wil. Kota Jakarta Selatan,601133-PT. BPR Artatama Sejahtera,601133-PT. BPR Artatama Sejahtera,4038173,3898002,1335961,1580175,992014,855729,"-390,789","-247,845","-196,052","-42,882",27.39,154.92,27.31,100,-5.04,96.38,14.6,244.34,"Drs.Ec.Effendi, Petrus Joyo Wardoyo","Drs.yohanes Samnyo Prianto, Herlina"
5/21/2025 19:56,2021,Maret,Provinsi D.I. Yogyakarta,Kab. Bantul,600004-PT Bank Perekonomian Rakyat Nusantara Artha Makmur,600004-PT Bank Perekonomian Rakyat Nusantara Artha Makmur,9503277,7358009,4694154,4660473,6371133,6876813,"-1,340,584","-1,177,620",67728,"-46,184",3.99,86.04,5.6,100,0.42,21.78,54.48,98.24,"LUCIANITA, A.MD","DADANG PURWANTA, SE. MM, BERNARD GUNADI ADIMULJO, BERNARD GUNADI ADIMULJO, SE"
5/21/2025 19:56,2021,Maret,Provinsi DKI Jakarta,Wil. Kota Jakarta Timur,600903-PT. BPR Haneda Mitra Usaha,600903-PT. BPR Haneda Mitra Usaha,71093213,60638017,55230651,49651319,63751393,53431405,190384,282796,446630,518458,2.32,17.61,2.06,100,1.62,16.66,88.35,80.4,"Achmad Bukkori, Rinto Suryanto","Aswandi, Futri Zulya Savitri, Zulkifli Hasan"
5/21/2025 19:56,2021,Maret,Provinsi DKI Jakarta,Wil. Kota Jakarta Timur,602717-PT. BPR Dana Mitra Indonesia,602717-PT. BPR Dana Mitra Indonesia,79995785,75150158,59779541,60687279,60970514,58665875,6100267,5011205,925004,873078,2.5,61.85,1.83,100,4.67,13.18,76.72,77.3,"SUGENG YUSLAM, SELVI DANIKUSUMASARI","WILLIAM KALIP, I MADE WINARTA"
5/21/2025 19:56,2021,Maret,Provinsi D.I. Yogyakarta,Kab. Bantul,600738-PT Bank Perekonomian Rakyat Profidana Paramitra,600738-PT Bank Perekonomian Rakyat Profidana Paramitra,73362901,71480497,53609995,50119806,62974501,60754413,1571711,2618091,305193,412232,3.13,35.54,2.5,100,2.05,21.84,76.01,87.67,"Dwi Hari Laksana, S.E., M.M., Wahyu Susila Listya Ari, S.E., M.H.","Drs. St. Sudomo, MM, Sapto Dewo, SE, MSi"
5/21/2025 19:56,2021,Maret,Provinsi D.I. Yogyakarta,Kab. Bantul,600719-PT Bank Perekonomian Rakyat Bank Bantul (Perseroda),600719-PT Bank Perekonomian Rakyat Bank Bantul (Perseroda),496291204,469548454,394974380,415738986,380957901,365931763,2774645,8049718,822249,845067,2.54,34.93,4.77,102.69,1.44,10.33,83.96,80.63,"ARISTINI SRIYATUN, HERI SUTANTO, HANDHY SAPUTRO PRABOWO","BAMBANG GURITNO, HARIYADI, NINDYO PRAMONO, Pemda Kabupaten Bantul, PDAM Kabupaten Bantul"
5/21/2025 19:56,2021,Maret,Provinsi D.I. Yogyakarta,Kab. Bantul,601386-PT Bank Perekonomian Rakyat Artha Parama,601386-PT Bank Perekonomian Rakyat Artha Parama,50970738,56162217,30351605,38606508,42154075,48697842,635275,12040,21388,344335,21.72,36.5,14.97,100,0.81,12.17,62.33,93.09,"LINDA MARYANI, RUSDIYANTORO","SUKOTJO MANGUN RAHARJO YANGKI, ANA PERWATI, SUKOTJO MANGUN RAHARDJO YANGKI"
5/21/2025 19:56,2021,Maret,Provinsi D.I. Yogyakarta,Kab. Bantul,600742-PT. BPR Arga Tata,600742-PT. BPR Arga Tata,15997870,17612400,7867238,10667110,11548703,13241153,3191896,3123066,57271,48181,10.72,86.63,5.23,337.41,0.51,12.11,52.5,96.52,"M. DARMAWAN EFFENDI, AAN MARDIANASARI R","BUDI PRASETIO, SUJARWO, PT YASANIAGA UTAMA MULIA"
5/21/2025 19:56,2021,Maret,Provinsi D.I. Yogyakarta,Kab. Bantul,601895-PT BPR Swadharma Artha Nusa,601895-PT BPR Swadharma Artha Nusa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:57,2021,Maret,Provinsi D.I. Yogyakarta,Kab. Bantul,601452-PT Bank Perekonomian Rakyat Kartikaartha Kencanajaya,601452-PT Bank Perekonomian Rakyat Kartikaartha Kencanajaya,20387285,21816160,11415797,11994188,13676224,15280067,2331162,1940143,"-144,501",71550,9.51,70.95,7.26,100,0.91,22.12,59.75,93.79,"B NURTJAHJO AGUNG P, FREDY WAHYU HENDRA","IR C ELSE INDRIANI, H HARIONO, HENOCH PRANOWOKARTIJO"
5/21/2025 19:57,2021,Maret,Provinsi D.I. Yogyakarta,Kab. Bantul,601415-PT Bank Perekonomian Rakyat Lestari Jogja,601415-PT Bank Perekonomian Rakyat Lestari Jogja,40319055,1932676,3525135,1290429,36706026,1827669,"-1,418,109","-1,592,579",29788,"-53,764",0.31,33.71,0.04,100,1.65,166.66,21.8,84.98,"ANTONIUS WAWAN SUBIYANTORO, ARDHANA FEBRIANAJI","E WINDARTI ISTI RAHAYU, SUZANA CHANDRA, PT LESTARI CAPITAL"
5/21/2025 19:57,2021,Maret,Provinsi D.I. Yogyakarta,Kab. Bantul,601447-PT Bank Perekonomian Rakyat Ambarketawang Persada,601447-PT Bank Perekonomian Rakyat Ambarketawang Persada,107429700,103932967,76498804,73489159,96686985,94396040,3890000,2640000,732715,776927,3.96,28.08,3.49,129.79,3.27,25.18,75.66,78.01,"MR. Evi Dhamayanti, SE.MM, Sigit Nur Sasongko,SE","Fransisca Eko Wardani,SE, Lianawati,ST"
5/21/2025 19:57,2021,Maret,Provinsi D.I. Yogyakarta,Kab. Bantul,601896-PT BPR Sejahtera Arthatama Mandiri,601896-PT BPR Sejahtera Arthatama Mandiri,73408785,85510319,56221351,65223037,59167112,69676833,0,2738065,458729,145079,1.7,35.39,4.17,103.32,1.93,22.75,88.5,91.43,"Riva Dewi Puspitasari, SE, Ir. Agung Kurniawan, SE","Pangarso Yoga Mutodo, SH, Sunendi Hadi Widodo, Zainal Abidinsyah Siregar"
5/21/2025 19:57,2021,Maret,Provinsi D.I. Yogyakarta,Kab. Bantul,601981-PT Bank Perekonomian Rakyat Arum Mandiri Kenanga,601981-PT Bank Perekonomian Rakyat Arum Mandiri Kenanga,15068215,9713750,7342874,6163603,11952849,6637188,"-9,098,989","-9,130,769",14355,7331,7.41,44.14,4.7,100,0.32,22.44,67.36,98.05,"A. ADJI HENDARTO, NURHATIKA SUSANTI","DRS.H. DJOKO SUSENO, MM"
5/21/2025 19:57,2021,Maret,Provinsi D.I. Yogyakarta,Kab. Bantul,602043-PT Bank Perekonomian Rakyat Chandra Muktiartha,602043-PT Bank Perekonomian Rakyat Chandra Muktiartha,349087389,328759240,284581797,269006801,315850195,292046449,23737195,26743210,1925906,2395488,2.44,20.56,3.54,100.01,1.24,8.41,85.73,82.61,"ASCAR SETIYONO, KUS SENTONO HALIM, PARMIATUN","FX SOEWARDI WP, DHARMAWAN, AGUS PRAMONO, '', '', '', '', '', '', '', '', ''"
